date,sku_id,category,demand,price,is_promotion,stock_available,competitor_oos
2022-03-20,SKU_002,Apparel,97,1245.1,0,169,0
2022-03-21,SKU_002,Apparel,93,1252.62,0,102,0
2022-03-22,SKU_002,Apparel,84,1387.91,0,450,0
2022-03-23,SKU_002,Apparel,87,1325.89,0,102,0
2022-03-24,SKU_002,Apparel,86,1277.21,0,330,0
2022-03-25,SKU_002,Apparel,60,1321.31,0,103,0
2022-03-26,SKU_002,Apparel,105,1187.75,0,209,0
2022-03-27,SKU_002,Apparel,82,1230.06,0,102,0
2022-03-28,SKU_002,Apparel,101,1377.97,0,71,0
2022-03-29,SKU_002,Apparel,78,1407.28,0,313,0
2022-03-30,SKU_002,Apparel,88,1239.61,0,168,0
2022-03-31,SKU_002,Apparel,91,1239.65,0,98,0
2022-04-01,SKU_002,Apparel,93,1251.61,0,290,0
2022-04-02,SKU_002,Apparel,98,1240.85,0,343,0
2022-04-03,SKU_002,Apparel,104,1401.81,0,137,0
2022-04-04,SKU_002,Apparel,93,1251.27,0,188,0
2022-04-05,SKU_002,Apparel,79,1383.88,0,156,0
2022-04-06,SKU_002,Apparel,92,1250.51,0,149,0
2022-04-07,SKU_002,Apparel,82,1404.79,0,356,0
2022-04-08,SKU_002,Apparel,93,1267.13,0,228,0
2022-04-09,SKU_002,Apparel,102,1192.3,0,235,0
2022-04-10,SKU_002,Apparel,104,1410.76,0,266,0
2022-04-11,SKU_002,Apparel,82,1351.96,0,443,0
2022-04-12,SKU_002,Apparel,83,1396.56,0,150,0
2022-04-13,SKU_002,Apparel,81,1420.08,0,413,0
2022-04-14,SKU_002,Apparel,90,1414.35,0,250,0
2022-04-15,SKU_002,Apparel,79,1196.47,0,260,0
2022-04-16,SKU_002,Apparel,100,1262.64,0,353,0
2022-04-17,SKU_002,Apparel,105,1269.15,0,90,0
2022-04-18,SKU_002,Apparel,78,1333.92,0,276,0
2022-04-19,SKU_002,Apparel,86,1265.18,0,429,0
2022-04-20,SKU_002,Apparel,84,1312.53,0,149,0
2022-04-21,SKU_002,Apparel,89,1390.02,0,65,0
2022-04-22,SKU_002,Apparel,94,1358.88,0,149,0
2022-04-23,SKU_002,Apparel,101,1345.2,0,222,0
2022-04-24,SKU_002,Apparel,103,1410.92,0,341,0
2022-04-25,SKU_002,Apparel,83,1360.99,0,77,0
2022-04-26,SKU_002,Apparel,84,1319.57,0,70,0
2022-04-27,SKU_002,Apparel,103,1243.77,0,276,0
2022-04-28,SKU_002,Apparel,95,1372.27,0,102,0
2022-04-29,SKU_002,Apparel,91,1238.62,0,102,0
2022-04-30,SKU_002,Apparel,95,1405.8,0,307,0
2022-05-01,SKU_002,Apparel,111,1174.12,0,405,0
2022-05-02,SKU_002,Apparel,79,1404.5,0,421,0
2022-05-03,SKU_002,Apparel,97,1171.68,0,220,0
2022-05-04,SKU_002,Apparel,99,1287.29,0,321,0
2022-05-05,SKU_002,Apparel,82,1369.91,0,153,0
2022-05-06,SKU_002,Apparel,80,1268.49,0,282,0
2022-05-07,SKU_002,Apparel,105,1200.33,0,183,0
2022-05-08,SKU_002,Apparel,88,1257.9,0,104,0
2022-05-09,SKU_002,Apparel,80,1303.67,0,293,0
2022-05-10,SKU_002,Apparel,95,1316.69,0,422,0
2022-05-11,SKU_002,Apparel,103,1337.05,0,184,0
2022-05-12,SKU_002,Apparel,90,1311.2,0,313,0
2022-05-13,SKU_002,Apparel,93,1372.57,0,266,0
2022-05-14,SKU_002,Apparel,96,1208.67,0,153,0
2022-05-15,SKU_002,Apparel,98,1186.17,0,206,0
2022-05-16,SKU_002,Apparel,86,1363.29,0,477,0
2022-05-17,SKU_002,Apparel,73,1184.13,0,139,0
2022-05-18,SKU_002,Apparel,105,1336.56,0,337,0
2022-05-19,SKU_002,Apparel,90,1188.74,0,282,0
2022-05-20,SKU_002,Apparel,92,1330.11,0,490,0
2022-05-21,SKU_002,Apparel,97,1330.8,0,443,0
2022-05-22,SKU_002,Apparel,94,1424.13,0,409,0
2022-05-23,SKU_002,Apparel,79,1404.59,0,400,0
2022-05-24,SKU_002,Apparel,77,1258.78,0,101,0
2022-05-25,SKU_002,Apparel,94,1256.74,0,487,0
2022-05-26,SKU_002,Apparel,95,1352.97,0,291,0
2022-05-27,SKU_002,Apparel,86,1348.39,0,419,0
2022-05-28,SKU_002,Apparel,95,1417.97,0,460,0
2022-05-29,SKU_002,Apparel,103,1366.83,0,273,0
2022-05-30,SKU_002,Apparel,104,1188.91,0,343,0
2022-05-31,SKU_002,Apparel,87,1410.37,0,495,0
2022-06-01,SKU_002,Apparel,106,1281.55,0,271,0
2022-06-02,SKU_002,Apparel,71,1314.82,0,55,0
2022-06-03,SKU_002,Apparel,75,1182.08,0,210,0
2022-06-04,SKU_002,Apparel,102,1204.69,0,380,0
2022-06-05,SKU_002,Apparel,108,1231.97,0,119,0
2022-06-06,SKU_002,Apparel,90,1197.39,0,117,0
2022-06-07,SKU_002,Apparel,73,1282.63,0,68,0
2022-06-08,SKU_002,Apparel,91,1214.85,0,407,0
2022-06-09,SKU_002,Apparel,88,1218.49,0,420,0
2022-06-10,SKU_002,Apparel,87,1359.31,0,174,0
2022-06-11,SKU_002,Apparel,108,1365.85,0,190,0
2022-06-12,SKU_002,Apparel,105,1391.03,0,401,0
2022-06-13,SKU_002,Apparel,78,1288.15,0,130,0
2022-06-14,SKU_002,Apparel,81,1211.37,0,137,0
2022-06-15,SKU_002,Apparel,92,1325.78,0,470,0
2022-06-16,SKU_002,Apparel,91,1171.45,0,150,0
2022-06-17,SKU_002,Apparel,95,1378.17,0,265,0
2022-06-18,SKU_002,Apparel,87,1379.04,0,409,0
2022-06-19,SKU_002,Apparel,109,1193.88,0,150,0
2022-06-20,SKU_002,Apparel,93,1232.96,0,398,0
2022-06-21,SKU_002,Apparel,32,1199.89,0,314,0
2022-06-22,SKU_002,Apparel,67,1209.06,0,296,0
2022-06-23,SKU_002,Apparel,60,1365.06,0,212,0
2022-06-24,SKU_002,Apparel,58,1184.09,0,408,0
2022-06-25,SKU_002,Apparel,89,1373.71,0,165,0
2022-06-26,SKU_002,Apparel,113,1269.47,0,230,0
2022-06-27,SKU_002,Apparel,99,1231.56,0,107,0
2022-06-28,SKU_002,Apparel,77,1397.04,0,453,0
2022-06-29,SKU_002,Apparel,87,1226.48,0,154,0
2022-06-30,SKU_002,Apparel,79,1228.51,0,242,0
2022-07-01,SKU_002,Apparel,89,1242.49,0,270,0
2022-07-02,SKU_002,Apparel,103,1281.17,0,305,0
2022-07-03,SKU_002,Apparel,122,1303.34,0,331,0
2022-07-04,SKU_002,Apparel,74,1387.24,0,158,0
2022-07-05,SKU_002,Apparel,94,1414.99,0,89,0
2022-07-06,SKU_002,Apparel,85,1273.26,0,181,0
2022-07-07,SKU_002,Apparel,75,1235.43,0,417,0
2022-07-08,SKU_002,Apparel,89,1255.24,0,152,0
2022-07-09,SKU_002,Apparel,106,1263.76,0,427,0
2022-07-10,SKU_002,Apparel,102,1413.52,0,470,0
2022-07-11,SKU_002,Apparel,80,1383.89,0,496,0
2022-07-12,SKU_002,Apparel,87,1255.4,0,73,0
2022-07-13,SKU_002,Apparel,96,1303.07,0,482,0
2022-07-14,SKU_002,Apparel,83,1309.16,0,297,0
2022-07-15,SKU_002,Apparel,91,1270.9,0,230,0
2022-07-16,SKU_002,Apparel,103,1367.99,0,362,0
2022-07-17,SKU_002,Apparel,99,1263.19,0,362,0
2022-07-18,SKU_002,Apparel,89,1421.91,0,440,0
2022-07-19,SKU_002,Apparel,96,1182.58,0,381,0
2022-07-20,SKU_002,Apparel,86,1227.37,0,469,0
2022-07-21,SKU_002,Apparel,93,1278.9,0,355,0
2022-07-22,SKU_002,Apparel,92,1401.89,0,406,0
2022-07-23,SKU_002,Apparel,112,1216.28,0,431,0
2022-07-24,SKU_002,Apparel,110,1256.64,0,96,0
2022-07-25,SKU_002,Apparel,83,1322.55,0,290,0
2022-07-26,SKU_002,Apparel,100,1268.0,0,336,0
2022-07-27,SKU_002,Apparel,89,1238.95,0,59,0
2022-07-28,SKU_002,Apparel,73,1294.29,0,322,0
2022-07-29,SKU_002,Apparel,74,1354.71,0,454,0
2022-07-30,SKU_002,Apparel,112,1314.61,0,290,0
2022-07-31,SKU_002,Apparel,122,1265.04,0,432,0
2022-08-01,SKU_002,Apparel,114,1384.09,0,153,0
2022-08-02,SKU_002,Apparel,85,1201.61,0,175,0
2022-08-03,SKU_002,Apparel,90,1258.63,0,467,0
2022-08-04,SKU_002,Apparel,83,1258.82,0,311,0
2022-08-05,SKU_002,Apparel,92,1341.9,0,294,0
2022-08-06,SKU_002,Apparel,109,1357.99,0,224,0
2022-08-07,SKU_002,Apparel,112,1282.2,0,241,0
2022-08-08,SKU_002,Apparel,67,1211.46,0,81,0
2022-08-09,SKU_002,Apparel,87,1269.7,0,451,0
2022-08-10,SKU_002,Apparel,90,1329.11,0,211,0
2022-08-11,SKU_002,Apparel,85,1282.8,0,437,0
2022-08-12,SKU_002,Apparel,88,1352.57,0,482,0
2022-08-13,SKU_002,Apparel,130,1309.58,0,242,0
2022-08-14,SKU_002,Apparel,104,1199.88,0,289,0
2022-08-15,SKU_002,Apparel,107,1376.94,0,196,0
2022-08-16,SKU_002,Apparel,91,1393.9,0,197,0
2022-08-17,SKU_002,Apparel,98,1345.02,0,477,0
2022-08-18,SKU_002,Apparel,108,1343.87,0,377,0
2022-08-19,SKU_002,Apparel,85,1234.17,0,489,0
2022-08-20,SKU_002,Apparel,106,1233.4,0,377,0
2022-08-21,SKU_002,Apparel,106,1182.57,0,162,0
2022-08-22,SKU_002,Apparel,88,1218.83,0,189,0
2022-08-23,SKU_002,Apparel,86,1330.51,0,146,0
2022-08-24,SKU_002,Apparel,97,1326.41,0,425,0
2022-08-25,SKU_002,Apparel,86,1372.72,0,367,0
2022-08-26,SKU_002,Apparel,86,1345.13,0,428,0
2022-08-27,SKU_002,Apparel,100,1183.8,0,96,0
2022-08-28,SKU_002,Apparel,107,1373.01,0,440,0
2022-08-29,SKU_002,Apparel,88,1333.37,0,63,0
2022-08-30,SKU_002,Apparel,94,1325.27,0,453,0
2022-08-31,SKU_002,Apparel,94,1241.29,0,387,0
2022-09-01,SKU_002,Apparel,88,1422.95,0,371,0
2022-09-02,SKU_002,Apparel,86,1421.28,0,374,0
2022-09-03,SKU_002,Apparel,106,1218.41,0,474,0
2022-09-04,SKU_002,Apparel,109,1222.21,0,226,0
2022-09-05,SKU_002,Apparel,75,1222.45,0,394,0
2022-09-06,SKU_002,Apparel,83,1361.39,0,51,0
2022-09-07,SKU_002,Apparel,96,1420.73,0,476,0
2022-09-08,SKU_002,Apparel,77,1323.77,0,268,0
2022-09-09,SKU_002,Apparel,84,1324.73,0,133,0
2022-09-10,SKU_002,Apparel,104,1193.03,0,371,0
2022-09-11,SKU_002,Apparel,116,1327.58,0,282,0
2022-09-12,SKU_002,Apparel,97,1305.69,0,108,0
2022-09-13,SKU_002,Apparel,97,1415.06,0,203,0
2022-09-14,SKU_002,Apparel,91,1285.77,0,358,0
2022-09-15,SKU_002,Apparel,86,1321.75,0,147,0
2022-09-16,SKU_002,Apparel,91,1266.15,0,333,0
2022-09-17,SKU_002,Apparel,94,1412.34,0,186,0
2022-09-18,SKU_002,Apparel,119,1286.08,0,434,0
2022-09-19,SKU_002,Apparel,94,1329.46,0,465,0
2022-09-20,SKU_002,Apparel,81,1343.81,0,225,0
2022-09-21,SKU_002,Apparel,88,1362.09,0,227,0
2022-09-22,SKU_002,Apparel,106,1193.16,0,390,0
2022-09-23,SKU_002,Apparel,87,1236.31,0,142,0
2022-09-24,SKU_002,Apparel,113,1302.31,0,460,0
2022-09-25,SKU_002,Apparel,106,1328.43,0,426,0
2022-09-26,SKU_002,Apparel,88,1343.34,0,483,0
2022-09-27,SKU_002,Apparel,84,1220.87,0,200,0
2022-09-28,SKU_002,Apparel,91,1182.09,0,485,0
2022-09-29,SKU_002,Apparel,83,1233.42,0,345,0
2022-09-30,SKU_002,Apparel,81,1261.29,0,483,0
2022-10-01,SKU_002,Apparel,112,1343.91,0,387,0
2022-10-02,SKU_002,Apparel,119,1265.8,0,187,0
2022-10-03,SKU_002,Apparel,86,1297.31,0,368,0
2022-10-04,SKU_002,Apparel,96,1310.5,0,223,0
2022-10-05,SKU_002,Apparel,91,1234.92,0,140,0
2022-10-06,SKU_002,Apparel,67,1304.57,0,228,0
2022-10-07,SKU_002,Apparel,85,1222.68,0,156,0
2022-10-08,SKU_002,Apparel,119,1308.96,0,418,0
2022-10-09,SKU_002,Apparel,103,1396.09,0,172,0
2022-10-10,SKU_002,Apparel,100,1352.38,0,217,0
2022-10-11,SKU_002,Apparel,106,1412.35,0,141,0
2022-10-12,SKU_002,Apparel,82,1278.06,0,112,0
2022-10-13,SKU_002,Apparel,85,1174.79,0,309,0
2022-10-14,SKU_002,Apparel,74,1322.44,0,184,0
2022-10-15,SKU_002,Apparel,106,1409.96,0,256,0
2022-10-16,SKU_002,Apparel,101,1242.11,0,52,0
2022-10-17,SKU_002,Apparel,104,1236.71,0,87,0
2022-10-18,SKU_002,Apparel,80,1198.17,0,462,0
2022-10-19,SKU_002,Apparel,95,1380.61,0,133,0
2022-10-20,SKU_002,Apparel,92,1285.02,0,118,0
2022-10-21,SKU_002,Apparel,105,1235.32,0,110,0
2022-10-22,SKU_002,Apparel,90,1261.01,0,101,0
2022-10-23,SKU_002,Apparel,107,1225.23,0,104,0
2022-10-24,SKU_002,Apparel,314,1416.64,1,85,0
2022-10-25,SKU_002,Apparel,135,1239.64,0,385,0
2022-10-26,SKU_002,Apparel,177,1396.77,0,262,0
2022-10-27,SKU_002,Apparel,148,1304.61,0,310,0
2022-10-28,SKU_002,Apparel,98,1344.97,0,125,0
2022-10-29,SKU_002,Apparel,110,1283.21,0,263,0
2022-10-30,SKU_002,Apparel,112,1245.99,0,288,0
2022-10-31,SKU_002,Apparel,80,1349.39,0,161,0
2022-11-01,SKU_002,Apparel,93,1199.64,0,450,0
2022-11-02,SKU_002,Apparel,94,1307.28,0,157,0
2022-11-03,SKU_002,Apparel,92,1302.88,0,199,0
2022-11-04,SKU_002,Apparel,71,1276.71,0,465,0
2022-11-05,SKU_002,Apparel,111,1400.54,0,171,0
2022-11-06,SKU_002,Apparel,100,1226.87,0,250,0
2022-11-07,SKU_002,Apparel,87,1224.15,0,60,0
2022-11-08,SKU_002,Apparel,77,1226.14,0,461,0
2022-11-09,SKU_002,Apparel,84,1317.68,0,412,0
2022-11-10,SKU_002,Apparel,71,1280.54,0,68,0
2022-11-11,SKU_002,Apparel,101,1345.5,0,473,0
2022-11-12,SKU_002,Apparel,99,1299.03,0,190,0
2022-11-13,SKU_002,Apparel,111,1395.26,0,467,0
2022-11-14,SKU_002,Apparel,89,1411.53,0,344,0
2022-11-15,SKU_002,Apparel,105,1206.21,0,331,0
2022-11-16,SKU_002,Apparel,80,1367.8,0,56,0
2022-11-17,SKU_002,Apparel,89,1369.92,0,152,0
2022-11-18,SKU_002,Apparel,87,1375.06,0,74,0
2022-11-19,SKU_002,Apparel,106,1344.01,0,436,0
2022-11-20,SKU_002,Apparel,124,1348.01,0,429,0
2022-11-21,SKU_002,Apparel,97,1398.13,0,359,0
2022-11-22,SKU_002,Apparel,92,1386.32,0,135,0
2022-11-23,SKU_002,Apparel,104,1388.2,0,413,0
2022-11-24,SKU_002,Apparel,98,1286.35,0,388,0
2022-11-25,SKU_002,Apparel,185,1382.29,0,474,0
2022-11-26,SKU_002,Apparel,145,1188.77,0,79,0
2022-11-27,SKU_002,Apparel,157,1337.39,0,195,0
2022-11-28,SKU_002,Apparel,121,1186.5,0,71,0
2022-11-29,SKU_002,Apparel,90,1293.61,0,288,0
2022-11-30,SKU_002,Apparel,93,1186.39,0,362,0
2022-12-01,SKU_002,Apparel,90,1424.15,0,131,0
2022-12-02,SKU_002,Apparel,99,1281.72,0,497,0
2022-12-03,SKU_002,Apparel,103,1413.97,0,283,0
2022-12-04,SKU_002,Apparel,98,1260.17,0,369,0
2022-12-05,SKU_002,Apparel,83,1327.16,0,488,0
2022-12-06,SKU_002,Apparel,84,1356.87,0,171,0
2022-12-07,SKU_002,Apparel,71,1260.02,0,145,0
2022-12-08,SKU_002,Apparel,88,1170.48,0,173,0
2022-12-09,SKU_002,Apparel,107,1193.88,0,256,0
2022-12-10,SKU_002,Apparel,108,1279.79,0,363,0
2022-12-11,SKU_002,Apparel,102,1372.25,0,478,0
2022-12-12,SKU_002,Apparel,101,1366.16,0,404,0
2022-12-13,SKU_002,Apparel,80,1343.47,0,241,0
2022-12-14,SKU_002,Apparel,83,1341.21,0,432,0
2022-12-15,SKU_002,Apparel,102,1400.43,0,462,0
2022-12-16,SKU_002,Apparel,85,1326.39,0,326,0
2022-12-17,SKU_002,Apparel,101,1339.04,0,341,0
2022-12-18,SKU_002,Apparel,109,1366.1,0,381,0
2022-12-19,SKU_002,Apparel,99,1292.22,0,318,0
2022-12-20,SKU_002,Apparel,83,1321.99,0,362,0
2022-12-21,SKU_002,Apparel,102,1231.84,0,492,0
2022-12-22,SKU_002,Apparel,98,1314.05,0,267,0
2022-12-23,SKU_002,Apparel,97,1349.96,0,445,0
2022-12-24,SKU_002,Apparel,92,1418.12,0,418,0
2022-12-25,SKU_002,Apparel,90,1239.75,0,343,0
2022-12-26,SKU_002,Apparel,108,1363.49,0,110,0
2022-12-27,SKU_002,Apparel,94,1253.41,0,222,0
2022-12-28,SKU_002,Apparel,88,1241.44,0,460,0
2022-12-29,SKU_002,Apparel,101,1323.76,0,327,0
2022-12-30,SKU_002,Apparel,88,1424.56,0,389,0
2022-12-31,SKU_002,Apparel,119,1370.1,0,389,0
2023-01-01,SKU_002,Apparel,99,1177.19,0,112,0
2023-01-02,SKU_002,Apparel,73,1237.69,0,430,0
2023-01-03,SKU_002,Apparel,87,1313.9,0,169,0
2023-01-04,SKU_002,Apparel,94,1392.04,0,225,0
2023-01-05,SKU_002,Apparel,95,1399.83,0,281,0
2023-01-06,SKU_002,Apparel,87,1360.37,0,153,0
2023-01-07,SKU_002,Apparel,102,1363.43,0,231,0
2023-01-08,SKU_002,Apparel,110,1352.74,0,87,0
2023-01-09,SKU_002,Apparel,100,1378.67,0,414,0
2023-01-10,SKU_002,Apparel,83,1290.12,0,400,0
2023-01-11,SKU_002,Apparel,89,1202.89,0,236,0
2023-01-12,SKU_002,Apparel,86,1389.72,0,487,0
2023-01-13,SKU_002,Apparel,74,1339.1,0,340,0
2023-01-14,SKU_002,Apparel,113,1173.19,0,464,0
2023-01-15,SKU_002,Apparel,113,1367.15,0,465,0
2023-01-16,SKU_002,Apparel,101,1203.56,0,305,0
2023-01-17,SKU_002,Apparel,99,1331.37,0,390,0
2023-01-18,SKU_002,Apparel,107,1273.63,0,388,0
2023-01-19,SKU_002,Apparel,91,1365.7,0,220,0
2023-01-20,SKU_002,Apparel,90,1344.76,0,110,0
2023-01-21,SKU_002,Apparel,96,1324.16,0,457,0
2023-01-22,SKU_002,Apparel,103,1267.6,0,232,0
2023-01-23,SKU_002,Apparel,103,1291.02,0,198,0
2023-01-24,SKU_002,Apparel,101,1423.99,0,437,0
2023-01-25,SKU_002,Apparel,89,1413.29,0,63,0
2023-01-26,SKU_002,Apparel,179,1182.96,1,444,0
2023-01-27,SKU_002,Apparel,107,1393.47,0,425,0
2023-01-28,SKU_002,Apparel,145,1413.75,0,326,0
2023-01-29,SKU_002,Apparel,128,1336.48,0,394,0
2023-01-30,SKU_002,Apparel,91,1337.62,0,455,0
2023-01-31,SKU_002,Apparel,93,1324.8,0,192,0
2023-02-01,SKU_002,Apparel,81,1222.14,0,455,0
2023-02-02,SKU_002,Apparel,107,1386.65,0,191,0
2023-02-03,SKU_002,Apparel,86,1184.85,0,483,0
2023-02-04,SKU_002,Apparel,113,1350.87,0,317,0
2023-02-05,SKU_002,Apparel,119,1287.28,0,69,0
2023-02-06,SKU_002,Apparel,90,1296.01,0,143,0
2023-02-07,SKU_002,Apparel,95,1398.14,0,371,0
2023-02-08,SKU_002,Apparel,76,1408.46,0,75,0
2023-02-09,SKU_002,Apparel,95,1361.5,0,413,0
2023-02-10,SKU_002,Apparel,86,1177.35,0,345,0
2023-02-11,SKU_002,Apparel,107,1229.06,0,258,0
2023-02-12,SKU_002,Apparel,116,1398.48,0,367,0
2023-02-13,SKU_002,Apparel,92,1324.14,0,94,0
2023-02-14,SKU_002,Apparel,101,1398.91,0,122,0
2023-02-15,SKU_002,Apparel,86,1428.18,0,261,0
2023-02-16,SKU_002,Apparel,96,1325.77,0,362,0
2023-02-17,SKU_002,Apparel,82,1289.91,0,144,0
2023-02-18,SKU_002,Apparel,105,1259.38,0,358,0
2023-02-19,SKU_002,Apparel,111,1422.49,0,482,0
2023-02-20,SKU_002,Apparel,96,1248.61,0,60,0
2023-02-21,SKU_002,Apparel,93,1374.19,0,120,0
2023-02-22,SKU_002,Apparel,85,1290.97,0,407,0
2023-02-23,SKU_002,Apparel,84,1413.93,0,465,0
2023-02-24,SKU_002,Apparel,88,1421.91,0,175,0
2023-02-25,SKU_002,Apparel,106,1212.23,0,121,0
2023-02-26,SKU_002,Apparel,94,1376.5,0,159,0
2023-02-27,SKU_002,Apparel,86,1332.92,0,142,0
2023-02-28,SKU_002,Apparel,86,1235.73,0,98,0
2023-03-01,SKU_002,Apparel,87,1260.99,0,62,0
2023-03-02,SKU_002,Apparel,87,1258.12,0,432,0
2023-03-03,SKU_002,Apparel,93,1425.45,0,425,0
2023-03-04,SKU_002,Apparel,108,1247.67,0,351,0
2023-03-05,SKU_002,Apparel,101,1377.93,0,241,0
2023-03-06,SKU_002,Apparel,92,1206.53,0,404,0
2023-03-07,SKU_002,Apparel,113,1169.92,0,365,0
2023-03-08,SKU_002,Apparel,133,1288.5,0,362,0
2023-03-09,SKU_002,Apparel,107,1354.91,0,230,0
2023-03-10,SKU_002,Apparel,95,1357.46,0,225,0
2023-03-11,SKU_002,Apparel,105,1311.27,0,473,0
2023-03-12,SKU_002,Apparel,99,1180.78,0,216,0
2023-03-13,SKU_002,Apparel,96,1315.25,0,81,0
2023-03-14,SKU_002,Apparel,88,1219.8,0,131,0
2023-03-15,SKU_002,Apparel,98,1291.43,0,250,0
2023-03-16,SKU_002,Apparel,62,1386.87,0,376,0
2023-03-17,SKU_002,Apparel,78,1199.5,0,97,0
2023-03-18,SKU_002,Apparel,94,1287.05,0,394,0
2023-03-19,SKU_002,Apparel,101,1302.6,0,446,0
2023-03-20,SKU_002,Apparel,105,1302.35,0,319,0
2023-03-21,SKU_002,Apparel,91,1336.6,0,181,0
2023-03-22,SKU_002,Apparel,83,1203.3,0,169,0
2023-03-23,SKU_002,Apparel,99,1217.23,0,271,0
2023-03-24,SKU_002,Apparel,90,1274.72,0,257,0
2023-03-25,SKU_002,Apparel,119,1243.33,0,471,0
2023-03-26,SKU_002,Apparel,109,1206.25,0,255,0
2023-03-27,SKU_002,Apparel,95,1234.78,0,443,0
2023-03-28,SKU_002,Apparel,85,1313.75,0,336,0
2023-03-29,SKU_002,Apparel,89,1318.02,0,374,0
2023-03-30,SKU_002,Apparel,95,1226.39,0,303,0
2023-03-31,SKU_002,Apparel,82,1304.22,0,133,0
2023-04-01,SKU_002,Apparel,102,1169.27,0,176,0
2023-04-02,SKU_002,Apparel,101,1325.05,0,482,0
2023-04-03,SKU_002,Apparel,102,1208.6,0,434,0
2023-04-04,SKU_002,Apparel,97,1260.35,0,322,0
2023-04-05,SKU_002,Apparel,82,1415.52,0,328,0
2023-04-06,SKU_002,Apparel,84,1244.82,0,313,0
2023-04-07,SKU_002,Apparel,97,1328.94,0,295,0
2023-04-08,SKU_002,Apparel,118,1280.81,0,450,0
2023-04-09,SKU_002,Apparel,112,1266.73,0,287,0
2023-04-10,SKU_002,Apparel,92,1384.1,0,318,0
2023-04-11,SKU_002,Apparel,101,1180.91,0,386,0
2023-04-12,SKU_002,Apparel,97,1301.75,0,165,0
2023-04-13,SKU_002,Apparel,88,1370.07,0,102,0
2023-04-14,SKU_002,Apparel,22,1182.15,0,229,0
2023-04-15,SKU_002,Apparel,88,1410.29,0,416,0
2023-04-16,SKU_002,Apparel,80,1210.84,0,276,0
2023-04-17,SKU_002,Apparel,64,1256.39,0,189,0
2023-04-18,SKU_002,Apparel,97,1357.35,0,490,0
2023-04-19,SKU_002,Apparel,99,1221.02,0,420,0
2023-04-20,SKU_002,Apparel,104,1364.15,0,220,0
2023-04-21,SKU_002,Apparel,81,1313.67,0,262,0
2023-04-22,SKU_002,Apparel,114,1316.09,0,456,0
2023-04-23,SKU_002,Apparel,108,1251.73,0,241,0
2023-04-24,SKU_002,Apparel,96,1281.1,0,249,0
2023-04-25,SKU_002,Apparel,85,1258.75,0,354,0
2023-04-26,SKU_002,Apparel,97,1255.41,0,499,0
2023-04-27,SKU_002,Apparel,95,1238.08,0,322,0
2023-04-28,SKU_002,Apparel,93,1338.85,0,233,0
2023-04-29,SKU_002,Apparel,117,1415.17,0,420,0
2023-04-30,SKU_002,Apparel,106,1300.64,0,263,0
2023-05-01,SKU_002,Apparel,83,1419.38,0,357,0
2023-05-02,SKU_002,Apparel,83,1345.27,0,154,0
2023-05-03,SKU_002,Apparel,84,1375.51,0,301,0
2023-05-04,SKU_002,Apparel,75,1257.42,0,409,0
2023-05-05,SKU_002,Apparel,98,1192.22,0,353,0
2023-05-06,SKU_002,Apparel,106,1385.92,0,496,0
2023-05-07,SKU_002,Apparel,98,1211.94,0,416,0
2023-05-08,SKU_002,Apparel,89,1211.39,0,125,0
2023-05-09,SKU_002,Apparel,84,1285.69,0,339,0
2023-05-10,SKU_002,Apparel,81,1218.3,0,457,0
2023-05-11,SKU_002,Apparel,109,1364.26,0,497,0
2023-05-12,SKU_002,Apparel,88,1240.04,0,260,0
2023-05-13,SKU_002,Apparel,102,1273.65,0,400,0
2023-05-14,SKU_002,Apparel,124,1261.79,0,189,0
2023-05-15,SKU_002,Apparel,89,1348.64,0,178,0
2023-05-16,SKU_002,Apparel,96,1283.43,0,115,0
2023-05-17,SKU_002,Apparel,87,1280.8,0,482,0
2023-05-18,SKU_002,Apparel,82,1382.78,0,495,0
2023-05-19,SKU_002,Apparel,83,1346.32,0,299,0
2023-05-20,SKU_002,Apparel,109,1204.72,0,351,0
2023-05-21,SKU_002,Apparel,120,1270.45,0,119,0
2023-05-22,SKU_002,Apparel,107,1403.55,0,161,0
2023-05-23,SKU_002,Apparel,84,1395.91,0,409,0
2023-05-24,SKU_002,Apparel,93,1339.8,0,89,0
2023-05-25,SKU_002,Apparel,77,1171.91,0,252,0
2023-05-26,SKU_002,Apparel,83,1377.19,0,54,0
2023-05-27,SKU_002,Apparel,104,1321.1,0,246,0
2023-05-28,SKU_002,Apparel,108,1186.57,0,289,0
2023-05-29,SKU_002,Apparel,97,1329.38,0,316,0
2023-05-30,SKU_002,Apparel,100,1307.39,0,381,0
2023-05-31,SKU_002,Apparel,94,1363.47,0,497,0
2023-06-01,SKU_002,Apparel,95,1412.87,0,487,0
2023-06-02,SKU_002,Apparel,103,1177.36,0,235,0
2023-06-03,SKU_002,Apparel,107,1281.13,0,211,0
2023-06-04,SKU_002,Apparel,106,1227.95,0,160,0
2023-06-05,SKU_002,Apparel,108,1318.34,0,298,0
2023-06-06,SKU_002,Apparel,76,1383.06,0,258,0
2023-06-07,SKU_002,Apparel,100,1188.96,0,148,0
2023-06-08,SKU_002,Apparel,81,1378.42,0,66,0
2023-06-09,SKU_002,Apparel,80,1313.89,0,190,0
2023-06-10,SKU_002,Apparel,109,1294.36,0,311,0
2023-06-11,SKU_002,Apparel,103,1316.07,0,63,0
2023-06-12,SKU_002,Apparel,102,1383.08,0,332,0
